0,,ChatGPT Scriptwriting
,53.7537,Intro
1.8685333333333334,20.321695869502317,Thank for the response to last week's video!
20.321695869502317,53.7537,Using ChatGPT for the first time
53.78706666666667,676.609,Using ChatGPT
53.78706666666667,136.136,Q&A: Does ChatGPT know what Satisfactory is?
136.16936666666666,202.53566666666666,Q&A: What does ChatGPT think of Satisfactory?
202.56903333333332,247.28036666666668,Q&A: Does ChatGPT believe Satisfactory is dogshit?
247.31373333333335,676.609,Getting ChatGPT to write a Jace Varlet script
247.31373333333335,268.646924,Intro
268.646924,356.28926666666666,Q&A: Does ChatGPT know who Jace Varlet is?
356.32263333333333,366.132,Q&A: Does ChatGPT know who Snutt Treptow is?
366.1658,533.5,"Q&A: What does ChatGPT say in response to ""How do I make HMF in Satisfactory?"" ?"
533.533,551.951,Q&A: When does ChatGPT think Satisfactory will leave Early Access?
551.9847666666667,676.609,Asking for a script
551.9847666666667,600.7668333333334,Jace asks ChatGPT to write a script in the style of Jace
600.8002,676.609,Jace asks ChatGPT to write a general script about new features added to Satisfactory
676.6426333333334,881.581,The ChatGPT-written video
676.6426333333334,699.699,Intro
699.7323666666667,718.184,ChatGPT didn't know Satisfactory had Trains
718.2175,733.733,ChatGPT doesn't know about Subnautica
733.7663666666667,749.716,ChatGPT wants Weather forecasts
749.749,761.4607,ChatGPT didn't know Satisfactory had Multiplayer
761.4940666666666,779.646,ChatGPT didn't know Smart Splitters were a thing
779.6789,799.065,ChatGPT didn't know Satisfactory had a research tree
799.0983,816.2154,ChatGPT wants Green Energy
816.2487666666667,829.629665,ChatGPT wants Terraforming
829.629665,848.8813666666667,ChatGPT wants Resource shortages and Alien Invasions
848.9147333333334,881.581,Outro
881.6140666666666,937.437,Reviewing the script & ChatGPT
937.4698666666667,,End Tag
